airfoil_family,tubercle_amplitude,tubercle_wavelength,tubercle_shape,root_chord,tip_chord,sweep_angle,angle_of_attack,airspeed,separation_x_over_c,data_source
cambered,0,0,none,1,1,0,10,15,0.6528,OpenFOAM
cambered,0,0,none,1,1,0,15,15,0.6116,OpenFOAM
cambered,0,0,none,1,1,0,15,15,0.6075,OpenFOAM
cambered,0,0,none,1,1,0,15,15,0.5879,OpenFOAM
cambered,0,0,none,1,1,0,15,15,0.5569,OpenFOAM
cambered,0,0,none,1,1,0,15,15,0.582,OpenFOAM
cambered,0,0,none,1,1,0,15,15,0.5889,OpenFOAM
cambered,0,0,none,1,1,0,15,15,0.5912,OpenFOAM
cambered,0,0,none,1,1,0,15,15,0.6176,OpenFOAM
cambered,0,0,none,1,1,0,20,15,0.5532,OpenFOAM
cambered,0,0,none,1,1,0,20,15,0.5431,OpenFOAM
cambered,0,0,none,1,1,0,20,15,0.5126,OpenFOAM
cambered,0,0,none,1,1,0,20,15,0.5184,OpenFOAM
cambered,0,0,none,1,1,0,20,15,0.5418,OpenFOAM
cambered,0,0,none,1,1,0,20,15,0.5134,OpenFOAM
cambered,0,0,none,1,1,0,20,15,0.5455,OpenFOAM
cambered,0,0,none,1,1,0,20,15,0.5666,OpenFOAM
cambered,0,0,none,1,1,0,0,30,0.6551,OpenFOAM
cambered,0,0,none,1,1,0,0,30,0.6504,OpenFOAM
cambered,0,0,none,1,1,0,0,30,0.6578,OpenFOAM
cambered,0,0,none,1,1,0,0,30,0.6548,OpenFOAM
cambered,0,0,none,1,1,0,0,30,0.655,OpenFOAM
cambered,0,0,none,1,1,0,0,30,0.6466,OpenFOAM
cambered,0,0,none,1,1,0,0,30,0.6415,OpenFOAM
cambered,0,0,none,1,1,0,0,30,0.6445,OpenFOAM
cambered,0,0,none,1,1,0,5,30,0.5626,OpenFOAM
cambered,0,0,none,1,1,0,5,30,0.6004,OpenFOAM
cambered,0,0,none,1,1,0,5,30,0.5775,OpenFOAM
cambered,0,0,none,1,1,0,5,30,0.593,OpenFOAM
cambered,0,0,none,1,1,0,5,30,0.5745,OpenFOAM
cambered,0,0,none,1,1,0,5,30,0.5973,OpenFOAM
cambered,0,0,none,1,1,0,5,30,0.5992,OpenFOAM
cambered,0,0,none,1,1,0,5,30,0.5865,OpenFOAM
cambered,0,0,none,1,1,0,10,30,0.5582,OpenFOAM
cambered,0,0,none,1,1,0,10,30,0.5691,OpenFOAM
cambered,0,0,none,1,1,0,10,30,0.5298,OpenFOAM
cambered,0,0,none,1,1,0,10,30,0.537,OpenFOAM
cambered,0,0,none,1,1,0,10,30,0.5515,OpenFOAM
cambered,0,0,none,1,1,0,10,30,0.5346,OpenFOAM
cambered,0,0,none,1,1,0,10,30,0.5257,OpenFOAM
cambered,0,0,none,1,1,0,10,30,0.5678,OpenFOAM
cambered,0,0,none,1,1,0,15,30,0.5015,OpenFOAM
cambered,0,0,none,1,1,0,15,30,0.5016,OpenFOAM
cambered,0,0,none,1,1,0,15,30,0.4779,OpenFOAM
cambered,0,0,none,1,1,0,15,30,0.4924,OpenFOAM
cambered,0,0,none,1,1,0,15,30,0.5642,OpenFOAM
cambered,0,0,none,1,1,0,15,30,0.48,OpenFOAM
cambered,0,0,none,1,1,0,15,30,0.5273,OpenFOAM
cambered,0,0,none,1,1,0,15,30,0.562,OpenFOAM
cambered,0,0,none,1,1,0,20,30,0.3865,OpenFOAM
cambered,0,0,none,1,1,0,20,30,0.3901,OpenFOAM
cambered,0,0,none,1,1,0,20,30,0.3801,OpenFOAM
cambered,0,0,none,1,1,0,20,30,0.379,OpenFOAM
cambered,0,0,none,1,1,0,20,30,0.3852,OpenFOAM
cambered,0,0,none,1,1,0,20,30,0.3988,OpenFOAM
cambered,0,0,none,1,1,0,20,30,0.3792,OpenFOAM
cambered,0,0,none,1,1,0,20,30,0.3843,OpenFOAM
symmetric,0,0,none,1,1,0,0,15,0.6457,OpenFOAM
symmetric,0,0,none,1,1,0,0,15,0.646,OpenFOAM
symmetric,0,0,none,1,1,0,0,15,0.6477,OpenFOAM
symmetric,0,0,none,1,1,0,0,15,0.6441,OpenFOAM
symmetric,0,0,none,1,1,0,0,15,0.6446,OpenFOAM
symmetric,0,0,none,1,1,0,0,15,0.6476,OpenFOAM
symmetric,0,0,none,1,1,0,0,15,0.6445,OpenFOAM
symmetric,0,0,none,1,1,0,0,15,0.6451,OpenFOAM
symmetric,0,0,none,1,1,0,5,15,0.5661,OpenFOAM
symmetric,0,0,none,1,1,0,5,15,0.574,OpenFOAM
symmetric,0,0,none,1,1,0,5,15,0.5808,OpenFOAM
symmetric,0,0,none,1,1,0,5,15,0.5781,OpenFOAM
symmetric,0,0,none,1,1,0,5,15,0.5841,OpenFOAM
symmetric,0,0,none,1,1,0,5,15,0.5832,OpenFOAM
symmetric,0,0,none,1,1,0,5,15,0.5625,OpenFOAM
symmetric,0,0,none,1,1,0,5,15,0.5647,OpenFOAM
symmetric,0,0,none,1,1,0,10,15,0.4488,OpenFOAM
symmetric,0,0,none,1,1,0,10,15,0.4504,OpenFOAM
symmetric,0,0,none,1,1,0,10,15,0.4556,OpenFOAM
symmetric,0,0,none,1,1,0,10,15,0.4519,OpenFOAM
symmetric,0,0,none,1,1,0,10,15,0.4521,OpenFOAM
symmetric,0,0,none,1,1,0,10,15,0.4459,OpenFOAM
symmetric,0,0,none,1,1,0,10,15,0.4391,OpenFOAM
symmetric,0,0,none,1,1,0,10,15,0.4397,OpenFOAM
symmetric,0,0,none,1,1,0,15,15,0.3563,OpenFOAM
symmetric,0,0,none,1,1,0,15,15,0.3492,OpenFOAM
symmetric,0,0,none,1,1,0,15,15,0.3443,OpenFOAM
symmetric,0,0,none,1,1,0,15,15,0.3454,OpenFOAM
symmetric,0,0,none,1,1,0,15,15,0.3319,OpenFOAM
symmetric,0,0,none,1,1,0,15,15,0.3504,OpenFOAM
symmetric,0,0,none,1,1,0,15,15,0.3312,OpenFOAM
symmetric,0,0,none,1,1,0,15,15,0.3318,OpenFOAM
symmetric,0,0,none,1,1,0,20,15,0.1718,OpenFOAM
symmetric,0,0,none,1,1,0,20,15,0.1686,OpenFOAM
symmetric,0,0,none,1,1,0,20,15,0.1692,OpenFOAM
symmetric,0,0,none,1,1,0,20,15,0.1764,OpenFOAM
symmetric,0,0,none,1,1,0,20,15,0.1683,OpenFOAM
symmetric,0,0,none,1,1,0,20,15,0.1679,OpenFOAM
symmetric,0,0,none,1,1,0,20,15,0.1708,OpenFOAM
symmetric,0,0,none,1,1,0,20,15,0.1692,OpenFOAM
symmetric,0,0,none,1,1,0,0,30,0.2317,OpenFOAM
symmetric,0,0,none,1,1,0,0,30,0.1775,OpenFOAM
symmetric,0,0,none,1,1,0,0,30,0.1705,OpenFOAM
symmetric,0,0,none,1,1,0,0,30,0.1668,OpenFOAM
symmetric,0,0,none,1,1,0,0,30,0.1685,OpenFOAM
symmetric,0,0,none,1,1,0,0,30,0.1705,OpenFOAM
symmetric,0,0,none,1,1,0,0,30,0.1669,OpenFOAM
symmetric,0,0,none,1,1,0,0,30,0.166,OpenFOAM
symmetric,0,0,none,1,1,0,5,30,0.9532,OpenFOAM
symmetric,0,0,none,1,1,0,5,30,0.6208,OpenFOAM
symmetric,0,0,none,1,1,0,5,30,0.6209,OpenFOAM
symmetric,0,0,none,1,1,0,5,30,0.6197,OpenFOAM
symmetric,0,0,none,1,1,0,5,30,0.6205,OpenFOAM
symmetric,0,0,none,1,1,0,5,30,0.62,OpenFOAM
symmetric,0,0,none,1,1,0,5,30,0.6207,OpenFOAM
symmetric,0,0,none,1,1,0,5,30,0.6207,OpenFOAM
symmetric,0,0,none,1,1,0,10,30,0.5477,OpenFOAM
symmetric,0,0,none,1,1,0,10,30,0.5443,OpenFOAM
symmetric,0,0,none,1,1,0,10,30,0.5427,OpenFOAM
symmetric,0,0,none,1,1,0,10,30,0.5361,OpenFOAM
symmetric,0,0,none,1,1,0,10,30,0.5249,OpenFOAM
symmetric,0,0,none,1,1,0,10,30,0.5179,OpenFOAM
symmetric,0,0,none,1,1,0,10,30,0.5326,OpenFOAM
symmetric,0,0,none,1,1,0,10,30,0.5199,OpenFOAM
symmetric,0,0,none,1,1,0,15,30,0.6597,OpenFOAM
symmetric,0,0,none,1,1,0,15,30,0.3669,OpenFOAM
symmetric,0,0,none,1,1,0,15,30,0.3627,OpenFOAM
symmetric,0,0,none,1,1,0,15,30,0.3763,OpenFOAM
symmetric,0,0,none,1,1,0,15,30,0.3577,OpenFOAM
symmetric,0,0,none,1,1,0,15,30,0.3779,OpenFOAM
symmetric,0,0,none,1,1,0,15,30,0.3553,OpenFOAM
symmetric,0,0,none,1,1,0,15,30,0.3742,OpenFOAM
symmetric,0,0,none,1,1,0,20,30,0.586,OpenFOAM
symmetric,0,0,none,1,1,0,20,30,0.2729,OpenFOAM
symmetric,0,0,none,1,1,0,20,30,0.2746,OpenFOAM
symmetric,0,0,none,1,1,0,20,30,0.2728,OpenFOAM
symmetric,0,0,none,1,1,0,20,30,0.2722,OpenFOAM
symmetric,0,0,none,1,1,0,20,30,0.2734,OpenFOAM
symmetric,0,0,none,1,1,0,20,30,0.2738,OpenFOAM
symmetric,0,0,none,1,1,0,20,30,0.2667,OpenFOAM
cambered,0,0,none,1,1,0,0,15,0.7467,OpenFOAM
cambered,0,0,none,1,1,0,0,15,0.746,OpenFOAM
cambered,0,0,none,1,1,0,0,15,0.752,OpenFOAM
cambered,0,0,none,1,1,0,0,15,0.75,OpenFOAM
cambered,0,0,none,1,1,0,0,15,0.745,OpenFOAM
cambered,0,0,none,1,1,0,0,15,0.748,OpenFOAM
cambered,0,0,none,1,1,0,0,15,0.754,OpenFOAM
cambered,0,0,none,1,1,0,0,15,0.749,OpenFOAM
cambered,0,0,none,1,1,0,5,15,0.6865,OpenFOAM
cambered,0,0,none,1,1,0,5,15,0.7003,OpenFOAM
cambered,0,0,none,1,1,0,5,15,0.7259,OpenFOAM
cambered,0,0,none,1,1,0,5,15,0.7161,OpenFOAM
cambered,0,0,none,1,1,0,5,15,0.71,OpenFOAM
cambered,0,0,none,1,1,0,5,15,0.7321,OpenFOAM
cambered,0,0,none,1,1,0,5,15,0.6913,OpenFOAM
cambered,0,0,none,1,1,0,5,15,0.6947,OpenFOAM
cambered,0,0,none,1,1,0,10,15,0.6466,OpenFOAM
cambered,0,0,none,1,1,0,10,15,0.6371,OpenFOAM
cambered,0,0,none,1,1,0,10,15,0.6334,OpenFOAM
cambered,0,0,none,1,1,0,10,15,0.6501,OpenFOAM
cambered,0,0,none,1,1,0,10,15,0.6379,OpenFOAM
cambered,0,0,none,1,1,0,10,15,0.6382,OpenFOAM
cambered,0,0,none,1,1,0,10,15,0.642,OpenFOAM
cambered,0,0,none,1,1,0,10,15,0.647,OpenFOAM
cambered,0,0,none,1,1,0,15,15,0.5246,OpenFOAM
cambered,0,0,none,1,1,0,15,15,0.5378,OpenFOAM
cambered,0,0,none,1,1,0,15,15,0.5495,OpenFOAM
cambered,0,0,none,1,1,0,15,15,0.5383,OpenFOAM
cambered,0,0,none,1,1,0,15,15,0.525,OpenFOAM
cambered,0,0,none,1,1,0,15,15,0.542,OpenFOAM
cambered,0,0,none,1,1,0,15,15,0.5236,OpenFOAM
cambered,0,0,none,1,1,0,15,15,0.5341,OpenFOAM
cambered,0,0,none,1,1,0,20,15,0.4244,OpenFOAM
cambered,0,0,none,1,1,0,20,15,0.4165,OpenFOAM
cambered,0,0,none,1,1,0,20,15,0.4221,OpenFOAM
cambered,0,0,none,1,1,0,20,15,0.4258,OpenFOAM
cambered,0,0,none,1,1,0,20,15,0.4197,OpenFOAM
cambered,0,0,none,1,1,0,20,15,0.4309,OpenFOAM
cambered,0,0,none,1,1,0,20,15,0.4328,OpenFOAM
cambered,0,0,none,1,1,0,20,15,0.4174,OpenFOAM
cambered,0,0,none,1,1,0,0,30,0.642,OpenFOAM
cambered,0,0,none,1,1,0,0,30,0.6545,OpenFOAM
cambered,0,0,none,1,1,0,0,30,0.6553,OpenFOAM
cambered,0,0,none,1,1,0,0,30,0.6406,OpenFOAM
cambered,0,0,none,1,1,0,0,30,0.6523,OpenFOAM
cambered,0,0,none,1,1,0,0,30,0.6469,OpenFOAM
cambered,0,0,none,1,1,0,0,30,0.6409,OpenFOAM
cambered,0,0,none,1,1,0,0,30,0.6572,OpenFOAM
cambered,0,0,none,1,1,0,5,30,0.5952,OpenFOAM
cambered,0,0,none,1,1,0,5,30,0.5829,OpenFOAM
cambered,0,0,none,1,1,0,5,30,0.5626,OpenFOAM
cambered,0,0,none,1,1,0,5,30,0.5837,OpenFOAM
cambered,0,0,none,1,1,0,5,30,0.5828,OpenFOAM
cambered,0,0,none,1,1,0,5,30,0.5863,OpenFOAM
cambered,0,0,none,1,1,0,5,30,0.5854,OpenFOAM
cambered,0,0,none,1,1,0,5,30,0.59,OpenFOAM
cambered,0,0,none,1,1,0,10,30,0.54,OpenFOAM
cambered,0,0,none,1,1,0,10,30,0.5466,OpenFOAM
cambered,0,0,none,1,1,0,10,30,0.5693,OpenFOAM
cambered,0,0,none,1,1,0,10,30,0.5365,OpenFOAM
cambered,0,0,none,1,1,0,10,30,0.5284,OpenFOAM
cambered,0,0,none,1,1,0,10,30,0.5262,OpenFOAM
cambered,0,0,none,1,1,0,10,30,0.5425,OpenFOAM
cambered,0,0,none,1,1,0,10,30,0.5539,OpenFOAM
cambered,0,0,none,1,1,0,15,30,0.4891,OpenFOAM
cambered,0,0,none,1,1,0,15,30,0.5735,OpenFOAM
cambered,0,0,none,1,1,0,15,30,0.4902,OpenFOAM
cambered,0,0,none,1,1,0,15,30,0.4763,OpenFOAM
cambered,0,0,none,1,1,0,15,30,0.5437,OpenFOAM
cambered,0,0,none,1,1,0,15,30,0.5515,OpenFOAM
cambered,0,0,none,1,1,0,15,30,0.5159,OpenFOAM
cambered,0,0,none,1,1,0,15,30,0.5643,OpenFOAM
cambered,0,0,none,1,1,0,20,30,0.3826,OpenFOAM
cambered,0,0,none,1,1,0,20,30,0.3894,OpenFOAM
cambered,0,0,none,1,1,0,20,30,0.39,OpenFOAM
cambered,0,0,none,1,1,0,20,30,0.395,OpenFOAM
cambered,0,0,none,1,1,0,20,30,0.3804,OpenFOAM
cambered,0,0,none,1,1,0,20,30,0.3784,OpenFOAM
cambered,0,0,none,1,1,0,20,30,0.3873,OpenFOAM
cambered,0,0,none,1,1,0,20,30,0.3956,OpenFOAM
biomimetic,29.663,46.344,whale,1,1,0,0,15,0.9628,OpenFOAM
biomimetic,32.734,42.337,whale,1,1,0,0,15,0.928,OpenFOAM
biomimetic,31.564,43.639,whale,1,1,0,0,15,0.9446,OpenFOAM
biomimetic,30.421,45.873,whale,1,1,0,0,15,0.9519,OpenFOAM
biomimetic,28.537,47.334,whale,1,1,0,0,15,0.954,OpenFOAM
biomimetic,26.247,49.607,whale,1,1,0,0,15,0.974,OpenFOAM
biomimetic,29.663,46.344,whale,1,1,0,1,15,0.9613,OpenFOAM
biomimetic,32.734,42.337,whale,1,1,0,1,15,0.9263,OpenFOAM
biomimetic,31.564,43.639,whale,1,1,0,1,15,0.918,OpenFOAM
biomimetic,30.421,45.873,whale,1,1,0,1,15,0.937,OpenFOAM
biomimetic,28.537,47.334,whale,1,1,0,1,15,0.9419,OpenFOAM
biomimetic,26.247,49.607,whale,1,1,0,1,15,0.967,OpenFOAM
biomimetic,29.663,46.344,whale,1,1,0,2,15,0.9535,OpenFOAM
biomimetic,32.734,42.337,whale,1,1,0,2,15,0.9125,OpenFOAM
biomimetic,31.564,43.639,whale,1,1,0,2,15,0.9164,OpenFOAM
biomimetic,30.421,45.873,whale,1,1,0,2,15,0.929,OpenFOAM
biomimetic,28.537,47.334,whale,1,1,0,2,15,0.9402,OpenFOAM
biomimetic,26.247,49.607,whale,1,1,0,2,15,0.952,OpenFOAM
biomimetic,29.663,46.344,whale,1,1,0,3,15,0.9335,OpenFOAM
biomimetic,32.734,42.337,whale,1,1,0,3,15,0.8911,OpenFOAM
biomimetic,31.564,43.639,whale,1,1,0,3,15,0.8917,OpenFOAM
biomimetic,30.421,45.873,whale,1,1,0,3,15,0.9184,OpenFOAM
biomimetic,28.537,47.334,whale,1,1,0,3,15,0.9186,OpenFOAM
biomimetic,26.247,49.607,whale,1,1,0,3,15,0.9491,OpenFOAM
biomimetic,29.663,46.344,whale,1,1,0,4,15,0.9221,OpenFOAM
biomimetic,32.734,42.337,whale,1,1,0,4,15,0.8814,OpenFOAM
biomimetic,31.564,43.639,whale,1,1,0,4,15,0.873,OpenFOAM
biomimetic,30.421,45.873,whale,1,1,0,4,15,0.9157,OpenFOAM
biomimetic,28.537,47.334,whale,1,1,0,4,15,0.8957,OpenFOAM
biomimetic,26.247,49.607,whale,1,1,0,4,15,0.9243,OpenFOAM
biomimetic,29.663,46.344,whale,1,1,0,5,15,0.9105,OpenFOAM
biomimetic,32.734,42.337,whale,1,1,0,5,15,0.8711,OpenFOAM
biomimetic,31.564,43.639,whale,1,1,0,5,15,0.8549,OpenFOAM
biomimetic,30.421,45.873,whale,1,1,0,5,15,0.9071,OpenFOAM
biomimetic,28.537,47.334,whale,1,1,0,5,15,0.8774,OpenFOAM
biomimetic,26.247,49.607,whale,1,1,0,5,15,0.899,OpenFOAM
biomimetic,29.663,46.344,whale,1,1,0,6,15,0.8959,OpenFOAM
biomimetic,32.734,42.337,whale,1,1,0,6,15,0.8553,OpenFOAM
biomimetic,31.564,43.639,whale,1,1,0,6,15,0.8289,OpenFOAM
biomimetic,30.421,45.873,whale,1,1,0,6,15,0.8931,OpenFOAM
biomimetic,28.537,47.334,whale,1,1,0,6,15,0.8769,OpenFOAM
biomimetic,26.247,49.607,whale,1,1,0,6,15,0.8802,OpenFOAM
biomimetic,29.663,46.344,whale,1,1,0,7,15,0.8752,OpenFOAM
biomimetic,32.734,42.337,whale,1,1,0,7,15,0.84,OpenFOAM
biomimetic,31.564,43.639,whale,1,1,0,7,15,0.8212,OpenFOAM
biomimetic,30.421,45.873,whale,1,1,0,7,15,0.8771,OpenFOAM
biomimetic,28.537,47.334,whale,1,1,0,7,15,0.8686,OpenFOAM
biomimetic,26.247,49.607,whale,1,1,0,7,15,0.8537,OpenFOAM
biomimetic,29.663,46.344,whale,1,1,0,8,15,0.8586,OpenFOAM
biomimetic,32.734,42.337,whale,1,1,0,8,15,0.8384,OpenFOAM
biomimetic,31.564,43.639,whale,1,1,0,8,15,0.8143,OpenFOAM
biomimetic,30.421,45.873,whale,1,1,0,8,15,0.8686,OpenFOAM
biomimetic,28.537,47.334,whale,1,1,0,8,15,0.8649,OpenFOAM
biomimetic,26.247,49.607,whale,1,1,0,8,15,0.8352,OpenFOAM
biomimetic,29.663,46.344,whale,1,1,0,9,15,0.8571,OpenFOAM
biomimetic,32.734,42.337,whale,1,1,0,9,15,0.8273,OpenFOAM
biomimetic,31.564,43.639,whale,1,1,0,9,15,0.7943,OpenFOAM
biomimetic,30.421,45.873,whale,1,1,0,9,15,0.8469,OpenFOAM
biomimetic,28.537,47.334,whale,1,1,0,9,15,0.8496,OpenFOAM
biomimetic,26.247,49.607,whale,1,1,0,9,15,0.8087,OpenFOAM
biomimetic,29.663,46.344,whale,1,1,0,10,15,0.849,OpenFOAM
biomimetic,32.734,42.337,whale,1,1,0,10,15,0.8205,OpenFOAM
biomimetic,31.564,43.639,whale,1,1,0,10,15,0.7692,OpenFOAM
biomimetic,30.421,45.873,whale,1,1,0,10,15,0.8302,OpenFOAM
biomimetic,28.537,47.334,whale,1,1,0,15,15,0.8224,OpenFOAM
biomimetic,26.247,49.607,whale,1,1,0,11,15,0.8058,OpenFOAM
biomimetic,29.663,46.344,whale,1,1,0,11,15,0.8399,OpenFOAM
biomimetic,32.734,42.337,whale,1,1,0,11,15,0.7967,OpenFOAM
biomimetic,31.564,43.639,whale,1,1,0,11,15,0.758,OpenFOAM
biomimetic,30.421,45.873,whale,1,1,0,11,15,0.8281,OpenFOAM
biomimetic,28.537,47.334,whale,1,1,0,11,15,0.7978,OpenFOAM
biomimetic,26.247,49.607,whale,1,1,0,11,15,0.7995,OpenFOAM
biomimetic,29.663,46.344,whale,1,1,0,12,15,0.8353,OpenFOAM
biomimetic,32.734,42.337,whale,1,1,0,12,15,0.7944,OpenFOAM
biomimetic,31.564,43.639,whale,1,1,0,12,15,0.7479,OpenFOAM
biomimetic,30.421,45.873,whale,1,1,0,12,15,0.8139,OpenFOAM
biomimetic,28.537,47.334,whale,1,1,0,12,15,0.7871,OpenFOAM
biomimetic,26.247,49.607,whale,1,1,0,12,15,0.7911,OpenFOAM
biomimetic,29.663,46.344,whale,1,1,0,13,15,0.8334,OpenFOAM
biomimetic,32.734,42.337,whale,1,1,0,13,15,0.7942,OpenFOAM
biomimetic,31.564,43.639,whale,1,1,0,13,15,0.7428,OpenFOAM
biomimetic,30.421,45.873,whale,1,1,0,13,15,0.7951,OpenFOAM
biomimetic,28.537,47.334,whale,1,1,0,13,15,0.7661,OpenFOAM
biomimetic,26.247,49.607,whale,1,1,0,13,15,0.7683,OpenFOAM
biomimetic,29.663,46.344,whale,1,1,0,14,15,0.8156,OpenFOAM
biomimetic,32.734,42.337,whale,1,1,0,14,15,0.7755,OpenFOAM
biomimetic,31.564,43.639,whale,1,1,0,14,15,0.7406,OpenFOAM
biomimetic,30.421,45.873,whale,1,1,0,14,15,0.7918,OpenFOAM
biomimetic,28.537,47.334,whale,1,1,0,14,15,0.7473,OpenFOAM
biomimetic,26.247,49.607,whale,1,1,0,14,15,0.7562,OpenFOAM
biomimetic,29.663,46.344,whale,1,1,0,15,15,0.8113,OpenFOAM
biomimetic,32.734,42.337,whale,1,1,0,15,15,0.7664,OpenFOAM
biomimetic,31.564,43.639,whale,1,1,0,15,15,0.7129,OpenFOAM
biomimetic,30.421,45.873,whale,1,1,0,15,15,0.787,OpenFOAM
biomimetic,28.537,47.334,whale,1,1,0,15,15,0.7206,OpenFOAM
biomimetic,26.247,49.607,whale,1,1,0,15,15,0.7371,OpenFOAM
biomimetic,29.663,46.344,whale,1,1,0,16,15,0.7693,OpenFOAM
biomimetic,32.734,42.337,whale,1,1,0,16,15,0.7346,OpenFOAM
biomimetic,31.564,43.639,whale,1,1,0,16,15,0.6983,OpenFOAM
biomimetic,30.421,45.873,whale,1,1,0,16,15,0.7471,OpenFOAM
biomimetic,28.537,47.334,whale,1,1,0,16,15,0.7088,OpenFOAM
biomimetic,26.247,49.607,whale,1,1,0,16,15,0.7142,OpenFOAM
biomimetic,29.663,46.344,whale,1,1,0,17,15,0.7418,OpenFOAM
biomimetic,32.734,42.337,whale,1,1,0,17,15,0.7109,OpenFOAM
biomimetic,31.564,43.639,whale,1,1,0,17,15,0.6862,OpenFOAM
biomimetic,30.421,45.873,whale,1,1,0,17,15,0.7064,OpenFOAM
biomimetic,28.537,47.334,whale,1,1,0,17,15,0.689,OpenFOAM
biomimetic,26.247,49.607,whale,1,1,0,17,15,0.7017,OpenFOAM
biomimetic,29.663,46.344,whale,1,1,0,18,15,0.7197,OpenFOAM
biomimetic,32.734,42.337,whale,1,1,0,18,15,0.6828,OpenFOAM
biomimetic,31.564,43.639,whale,1,1,0,18,15,0.6572,OpenFOAM
biomimetic,30.421,45.873,whale,1,1,0,18,15,0.6725,OpenFOAM
biomimetic,28.537,47.334,whale,1,1,0,18,15,0.6731,OpenFOAM
biomimetic,26.247,49.607,whale,1,1,0,18,15,0.6679,OpenFOAM
biomimetic,29.663,46.344,whale,1,1,0,19,15,0.7044,OpenFOAM
biomimetic,32.734,42.337,whale,1,1,0,19,15,0.6708,OpenFOAM
biomimetic,31.564,43.639,whale,1,1,0,19,15,0.6297,OpenFOAM
biomimetic,30.421,45.873,whale,1,1,0,19,15,0.6355,OpenFOAM
biomimetic,28.537,47.334,whale,1,1,0,19,15,0.6627,OpenFOAM
biomimetic,26.247,49.607,whale,1,1,0,19,15,0.6374,OpenFOAM
biomimetic,29.663,46.344,whale,1,1,0,20,15,0.6842,OpenFOAM
biomimetic,32.734,42.337,whale,1,1,0,20,15,0.6556,OpenFOAM
biomimetic,31.564,43.639,whale,1,1,0,20,15,0.6094,OpenFOAM
biomimetic,30.421,45.873,whale,1,1,0,20,15,0.6184,OpenFOAM
biomimetic,28.537,47.334,whale,1,1,0,20,15,0.6481,OpenFOAM
biomimetic,26.247,49.607,whale,1,1,0,20,15,0.6203,OpenFOAM
biomimetic,29.663,46.344,whale,1,1,0,21,15,0.6552,OpenFOAM
biomimetic,32.734,42.337,whale,1,1,0,21,15,0.6158,OpenFOAM
biomimetic,31.564,43.639,whale,1,1,0,21,15,0.5813,OpenFOAM
biomimetic,30.421,45.873,whale,1,1,0,21,15,0.5735,OpenFOAM
biomimetic,28.537,47.334,whale,1,1,0,21,15,0.6293,OpenFOAM
biomimetic,26.247,49.607,whale,1,1,0,21,15,0.5921,OpenFOAM
biomimetic,29.663,46.344,whale,1,1,0,22,15,0.6331,OpenFOAM
biomimetic,32.734,42.337,whale,1,1,0,22,15,0.5787,OpenFOAM
biomimetic,31.564,43.639,whale,1,1,0,22,15,0.5376,OpenFOAM
biomimetic,30.421,45.873,whale,1,1,0,22,15,0.5418,OpenFOAM
biomimetic,28.537,47.334,whale,1,1,0,22,15,0.619,OpenFOAM
biomimetic,26.247,49.607,whale,1,1,0,22,15,0.5571,OpenFOAM
biomimetic,29.663,46.344,whale,1,1,0,23,15,0.591,OpenFOAM
biomimetic,32.734,42.337,whale,1,1,0,23,15,0.5556,OpenFOAM
biomimetic,31.564,43.639,whale,1,1,0,23,15,0.5268,OpenFOAM
biomimetic,30.421,45.873,whale,1,1,0,23,15,0.5314,OpenFOAM
biomimetic,28.537,47.334,whale,1,1,0,23,15,0.6055,OpenFOAM
biomimetic,26.247,49.607,whale,1,1,0,23,15,0.5308,OpenFOAM
biomimetic,29.663,46.344,whale,1,1,0,24,15,0.5724,OpenFOAM
biomimetic,32.734,42.337,whale,1,1,0,24,15,0.5378,OpenFOAM
biomimetic,31.564,43.639,whale,1,1,0,24,15,0.4883,OpenFOAM
biomimetic,30.421,45.873,whale,1,1,0,24,15,0.4948,OpenFOAM
biomimetic,28.537,47.334,whale,1,1,0,24,15,0.5724,OpenFOAM
biomimetic,26.247,49.607,whale,1,1,0,24,15,0.5097,OpenFOAM
symmetric,0,0,none,1,1,0,0,15,0.6457,OpenFOAM
symmetric,0,0,none,1,1,0,0,15,0.646,OpenFOAM
symmetric,0,0,none,1,1,0,0,15,0.6477,OpenFOAM
symmetric,0,0,none,1,1,0,0,15,0.6441,OpenFOAM
symmetric,0,0,none,1,1,0,0,15,0.6446,OpenFOAM
symmetric,0,0,none,1,1,0,0,15,0.6476,OpenFOAM
symmetric,0,0,none,1,1,0,1,15,0.6183,OpenFOAM
symmetric,0,0,none,1,1,0,1,15,0.6327,OpenFOAM
symmetric,0,0,none,1,1,0,1,15,0.6475,OpenFOAM
symmetric,0,0,none,1,1,0,1,15,0.627,OpenFOAM
symmetric,0,0,none,1,1,0,1,15,0.641,OpenFOAM
symmetric,0,0,none,1,1,0,1,15,0.6352,OpenFOAM
symmetric,0,0,none,1,1,0,2,15,0.5922,OpenFOAM
symmetric,0,0,none,1,1,0,2,15,0.6308,OpenFOAM
symmetric,0,0,none,1,1,0,2,15,0.6467,OpenFOAM
symmetric,0,0,none,1,1,0,2,15,0.6156,OpenFOAM
symmetric,0,0,none,1,1,0,2,15,0.6163,OpenFOAM
symmetric,0,0,none,1,1,0,2,15,0.6141,OpenFOAM
symmetric,0,0,none,1,1,0,3,15,0.5753,OpenFOAM
symmetric,0,0,none,1,1,0,3,15,0.6128,OpenFOAM
symmetric,0,0,none,1,1,0,3,15,0.6333,OpenFOAM
